Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","548","Vanuatu","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","304.404","X","Figure from international organizations",""
"OA","Annual population","548","Vanuatu","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","153.149","X","Figure from international organizations",""
"OA","Annual population","548","Vanuatu","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","151.256","X","Figure from international organizations",""
"OA","Annual population","548","Vanuatu","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","214.878","X","Figure from international organizations",""
"OA","Annual population","862","Venezuela (Bolivarian Republic of)","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","28971.683","X","Figure from international organizations",""
"OA","Annual population","862","Venezuela (Bolivarian Republic of)","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","14365.872","X","Figure from international organizations",""
"OA","Annual population","862","Venezuela (Bolivarian Republic of)","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","14605.811","X","Figure from international organizations",""
"OA","Annual population","862","Venezuela (Bolivarian Republic of)","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","3854.999","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","95776.716","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","47288.433","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","48488.283","X","Figure from international organizations",""
"OA","Annual population","704","Viet Nam","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","61742.331","X","Figure from international organizations",""
"OA","Annual population","876","Wallis and Futuna Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","11.714","X","Figure from international organizations",""
"OA","Annual population","876","Wallis and Futuna Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","5.648","X","Figure from international organizations",""
"OA","Annual population","876","Wallis and Futuna Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","6.066","X","Figure from international organizations",""
"OA","Annual population","876","Wallis and Futuna Islands","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","11.617","X","Figure from international organizations",""
"OA","Annual population","732","Western Sahara","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","544.876","X","Figure from international organizations",""
"OA","Annual population","732","Western Sahara","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","301.06","X","Figure from international organizations",""
"OA","Annual population","732","Western Sahara","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","243.815","X","Figure from international organizations",""
"OA","Annual population","732","Western Sahara","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","77.15","X","Figure from international organizations",""
"OA","Annual population","887","Yemen","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","31546.691","X","Figure from international organizations",""
"OA","Annual population","887","Yemen","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","15953.578","X","Figure from international organizations",""
"OA","Annual population","887","Yemen","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","15593.113","X","Figure from international organizations",""
"OA","Annual population","887","Yemen","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","18554.546","X","Figure from international organizations",""
"OA","Annual population","894","Zambia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","18380.477","X","Figure from international organizations",""
"OA","Annual population","894","Zambia","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","9066.397","X","Figure from international organizations",""
"OA","Annual population","894","Zambia","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","9314.079","X","Figure from international organizations",""
"OA","Annual population","894","Zambia","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","10143.883","X","Figure from international organizations",""
"OA","Annual population","716","Zimbabwe","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2019","2019","1000 persons","15354.608","X","Figure from international organizations",""
"OA","Annual population","716","Zimbabwe","512","Total Population - Male","3010","Population - Est. & Proj.","2019","2019","1000 persons","7231.989","X","Figure from international organizations",""
"OA","Annual population","716","Zimbabwe","513","Total Population - Female","3010","Population - Est. & Proj.","2019","2019","1000 persons","8122.618","X","Figure from international organizations",""
"OA","Annual population","716","Zimbabwe","551","Rural population","3010","Population - Est. & Proj.","2019","2019","1000 persons","11725.97","X","Figure from international organizations",""
