Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OER","Employment Indicators: Rural","840","United States of America","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","61.17","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OER","Employment Indicators: Rural","840","United States of America","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","18.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"OER","Employment Indicators: Rural","858","Uruguay","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","97.86","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","858","Uruguay","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","11.37","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","858","Uruguay","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","61.89","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","858","Uruguay","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","15.97","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","858","Uruguay","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","8.63","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","858","Uruguay","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","64.06","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","858","Uruguay","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","44.52","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","858","Uruguay","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","84.48","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","858","Uruguay","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","67.96","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","858","Uruguay","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3023","Labour force survey","1000 persons","28.72","X","Figure from international organizations","Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","860","Uzbekistan","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","6179.2","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Excluding own-use production workers | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 60 for men and 55 for women"
"OER","Employment Indicators: Rural","860","Uzbekistan","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3022","Household survey","1000 persons","74.05","X","Figure from international organizations","Criteria used to define rural/urban areas: Definition based on administrative area Employment definition: Excluding own-use production workers | Age coverage - minimum age: 16 years old | Age coverage - maximum age: 60 for men and 55 for women"
"OER","Employment Indicators: Rural","548","Vanuatu","21087","Employment by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","70.85","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","548","Vanuatu","21094","Employment by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","13.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","548","Vanuatu","21095","Employment by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","48.03","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","548","Vanuatu","21096","Employment by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","6.34","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","548","Vanuatu","21092","Employment by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","3.28","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","548","Vanuatu","21072","Labour force participation rate by age, total (15+), rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","57.53","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","548","Vanuatu","21122","Labour force participation rate by age, 15 to 24, rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","38.82","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","548","Vanuatu","21123","Labour force participation rate by age, 25 to 54, rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","70.99","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","548","Vanuatu","21124","Labour force participation rate by age, 55 to 64, rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","59.19","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OER","Employment Indicators: Rural","548","Vanuatu","21117","Labour force participation rate by age, 65+, rural areas","1","Total","2019","2019","6199","Value","3021","Household income and expenditure survey","1000 persons","33.47","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
